Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5,AQI
695,23-11-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,124,44.0,116.28187919463087
695,26-11-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,119,38.0,112.95973154362416
695,30-11-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,124,43.0,116.28187919463087
695,01-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,11,92,36.0,92.0
695,03-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,108,45.0,105.6510067114094
695,08-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,11,93,37.0,93.0
695,10-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,98,40.0,98.0
695,15-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,102,42.0,101.66442953020135
695,17-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,108,46.0,105.6510067114094
695,22-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,93,39.0,93.0
695,26-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,102,41.0,101.66442953020135
695,29-12-15,Odisha,Kalinga Nagar,"Roof of maintenance Office of M/s NINL, Duburi",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,10,104,43.0,102.99328859060402
696,02-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,15,134,59.0,122.9261744966443
696,05-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,18,95,46.0,95.0
696,08-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,16,112,48.0,108.30872483221476
696,12-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,14,148,74.0,145.3793103448276
696,15-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,15,149,120.0,300.0
696,20-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,16,190,67.0,160.13422818791946
696,22-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,16,192,85.0,182.9310344827586
696,27-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,13,112,52.0,108.30872483221476
696,29-01-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,15,137,68.0,124.91946308724832
696,03-02-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,15,190,81.0,169.27586206896552
696,06-02-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,18,117,47.0,111.63087248322148
696,10-02-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,16,215,48.0,176.74496644295303
696,12-02-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",17,14,122,49.0,114.95302013422818
696,17-02-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",17,16,84,43.0,84.0
696,20-02-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,16,177,57.0,151.49664429530202
696,24-02-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",16,16,171,67.0,147.51006711409397
696,27-02-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,13,144,56.0,129.5704697986577
696,03-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,16,82,42.0,82.0
696,06-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",17,17,162,22.0,141.53020134228188
696,10-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",16,18,153,38.0,135.5503355704698
696,12-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",17,15,173,56.0,148.83892617449663
696,17-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",18,17,185,55.0,156.81208053691276
696,20-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",17,17,176,85.0,182.9310344827586
696,24-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",18,16,175,72.0,150.16778523489933
696,26-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",17,15,175,89.0,196.58620689655172
696,30-03-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,14,113,48.0,108.97315436241611
696,03-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,15,165,57.0,143.52348993288592
696,07-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,16,123,50.0,115.61744966442953
696,09-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,17,108,54.0,105.6510067114094
696,14-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,15,97,55.0,97.0
696,17-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,16,73,45.0,74.65517241379311
696,21-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,17,96,40.0,96.0
696,24-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,16,76,38.0,76.0
696,28-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",16,19,68,40.0,68.0
696,30-04-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,15,83,53.0,88.17241379310346
696,04-05-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,15,96,46.0,96.0
696,07-05-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,16,142,35.0,128.24161073825502
696,12-05-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,16,119,57.0,112.95973154362416
696,15-05-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,14,97,41.0,97.0
696,18-05-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",16,15,103,51.0,102.32885906040268
696,22-05-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,15,94,55.0,94.0
696,26-05-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,15,120,46.0,113.6241610738255
696,29-05-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,14,99,33.0,99.0
696,02-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,15,98,39.0,98.0
696,05-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,17,144,49.0,129.5704697986577
696,08-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,14,60,36.0,60.0
696,11-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",16,14,60,21.0,60.0
696,17-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",17,15,41,18.0,41.0
696,19-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,16,37,22.0,37.0
696,23-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",16,16,41,24.0,41.0
696,26-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,11,30,18.0,30.0
696,30-06-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,14,25,12.0,25.0
696,03-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,14,47,27.0,47.0
696,06-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,15,52,32.0,52.689655172413794
696,09-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,13,46,23.0,46.0
696,15-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,14,42,26.0,43.333333333333336
696,17-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,13,53,29.0,53.0
696,21-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,10,61,34.0,61.0
696,24-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,10,54,32.0,54.0
696,28-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,11,61,40.0,66.20689655172414
696,31-07-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,10,57,39.0,64.51724137931035
696,04-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,11,77,30.0,77.0
696,06-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,11,63,37.0,63.0
696,11-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,12,99,26.0,99.0
696,13-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,12,43,18.0,43.0
696,18-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",7,11,65,30.0,65.0
696,20-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,9,68,34.0,68.0
696,25-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,10,80,35.0,80.0
696,28-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,10,73,38.0,73.0
696,31-08-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,12,91,35.0,91.0
696,03-09-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,10,117,53.0,111.63087248322148
696,07-09-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,11,119,51.0,112.95973154362416
696,10-09-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,11,108,52.0,105.6510067114094
696,14-09-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,11,74,23.0,74.0
696,18-09-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,10,70,28.0,70.0
696,21-09-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,10,78,24.0,78.0
696,24-09-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,10,84,38.0,84.0
696,28-09-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,10,93,48.0,93.0
696,01-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,13,132,66.0,121.59731543624162
696,05-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,14,134,61.0,122.9261744966443
696,08-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,14,121,49.0,114.28859060402685
696,12-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,14,124,58.0,116.28187919463087
696,15-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,15,101,49.0,101.0
696,19-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,14,146,60.0,130.8993288590604
696,22-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,15,139,83.0,176.10344827586206
696,27-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,14,187,68.0,158.14093959731542
696,30-10-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,13,144,63.0,129.5704697986577
696,02-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,13,168,87.0,189.75862068965517
696,05-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,14,155,59.0,136.8791946308725
696,09-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,14,183,87.0,189.75862068965517
696,11-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",19,26,220,116.0,286.34482758620686
696,16-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,15,157,68.0,138.20805369127515
696,19-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,15,160,70.0,140.2013422818792
696,23-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,15,175,93.0,207.82758620689654
696,26-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,14,179,86.0,186.3448275862069
696,30-11-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,14,186,107.0,255.6206896551724
696,03-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,16,87,49.0,87.0
696,07-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,14,170,43.0,146.84563758389262
696,10-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,14,171,112.0,272.6896551724138
696,14-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,14,184,129.0,307.13953488372096
696,17-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,15,182,104.0,245.3793103448276
696,21-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,14,189,124.0,303.30232558139534
696,24-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",14,15,115,71.0,135.13793103448276
696,28-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,14,159,85.0,182.9310344827586
696,31-12-15,Odisha,Rourkela,"Over the roof of Dalmia Research Institute, Rajgangpur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,14,159,84.0,179.51724137931035
697,03-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,30,89,51.0,89.0
697,07-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,29,82,46.0,82.0
697,10-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,30,80,55.0,91.55172413793103
697,14-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,30,94,47.0,94.0
697,17-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,29,86,51.0,86.0
697,21-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,30,98,59.0,98.3103448275862
697,24-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,31,93,55.0,93.0
697,28-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,88,47.0,88.0
697,31-01-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,29,86,54.0,89.86206896551724
697,04-02-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,92,30.0,92.0
697,07-02-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,27,80,35.0,80.0
697,11-02-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,80,26.0,80.0
697,14-02-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,93,30.0,93.0
697,18-02-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,78,26.0,78.0
697,21-02-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,81,34.0,81.0
697,25-02-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,79,30.0,79.0
697,28-02-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,76,25.0,76.0
697,04-03-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,27,59,22.0,59.0
697,07-03-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,70,26.0,70.0
697,11-03-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,26,73,22.0,73.0
697,14-03-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,25,68,26.0,68.0
697,18-03-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,27,73,30.0,73.0
697,21-03-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,81,26.0,81.0
697,25-03-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,29,77,30.0,77.0
697,28-03-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,29,76,34.0,76.0
697,01-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,61,35.0,61.0
697,04-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,29,66,39.0,66.0
697,08-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,64,35.0,64.0
697,11-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,26,70,26.0,70.0
697,15-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,29,62,22.0,62.0
697,18-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,27,71,21.0,71.0
697,22-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,73,26.0,73.0
697,25-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,79,30.0,79.0
697,29-04-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,30,76,26.0,76.0
697,02-05-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,60,26.0,60.0
697,06-05-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,26,75,35.0,75.0
697,09-05-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,27,89,26.0,89.0
697,13-05-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,27,67,22.0,67.0
697,16-05-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,27,79,26.0,79.0
697,20-05-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,26,76,30.0,76.0
697,23-05-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,28,61,26.0,61.0
697,27-05-15,Odisha,Cuttack,"Near Barabati Stadium, Tulasipur",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,29,61,30.0,61.0
